1588	0.830011
1589	0.8299596
1590	0.8299096
1591	0.8298618
1592	0.8298155
1593	0.8297711
1594	0.8297285
1595	0.829688
1596	0.8296491
1597	0.8296121
1598	0.8295768
1599	0.8295437
1600	0.8295121
1601	0.8295375
1602	0.8295633
1603	0.8295897
1604	0.8296166
1605	0.8296441
1606	0.8296725
1607	0.8297011
1608	0.8297304
1609	0.8297604
1610	0.8297908
1611	0.8298219
1612	0.8298534
1613	0.8298858
1614	0.8299186
1615	0.8299519
1616	0.829986
1617	0.8300204
1618	0.8300555
1619	0.8300913
1620	0.8301276
1621	0.8301644
1622	0.830202
1623	0.83024
1624	0.8302788
1625	0.8303177
1626	0.8303578
1627	0.830398
1628	0.8304389
1629	0.8304805
1630	0.8305226
1631	0.8305653
1632	0.8306084
1633	0.8306524
1634	0.8306971
1635	0.8307421
1636	0.8307876
1637	0.8308337
1638	0.8308805
1639	0.8309279
1640	0.8309758
1641	0.8310242
1642	0.8310733
1643	0.8311229
1644	0.8311732
1645	0.8312241
1646	0.8312755
1647	0.8313274
1648	0.8313799
1649	0.831433
1650	0.8314868
1651	0.8315409
1652	0.8315958
1653	0.8316512
1654	0.831715
1655	0.8317798
1656	0.8318448
1657	0.8319108
1658	0.8319772
1659	0.8320445
1660	0.8321123
1661	0.8321809
1662	0.8322499
1663	0.8323198
1664	0.8323902
1665	0.8324612
1666	0.8325331
1667	0.8326054
1668	0.8326785
1669	0.8327521
1670	0.8328265
1671	0.8329015
1672	0.832977
1673	0.8330533
1674	0.8331301
1675	0.8332078
1676	0.833286
1677	0.8333648
1678	0.8334444
1679	0.8335243
1680	0.8336053
1681	0.8336866
1682	0.8337685
1683	0.8338513
1684	0.8339345
1685	0.8340183
1686	0.834103
1687	0.834188
1688	0.8342738
1689	0.8343604
1690	0.8344474
1691	0.8345349
1692	0.8346234
1693	0.8347124
1694	0.8348018
1695	0.8348922
1696	0.8349829
1697	0.8350742
1698	0.8351662
1699	0.835259
1700	0.8353523
1701	0.83545
1702	0.8355487
1703	0.835648
1704	0.8357479
1705	0.8358485
1706	0.8359497
1707	0.8360515
1708	0.836154
1709	0.8362571
1710	0.8363608
1711	0.8364497
1712	0.8365393
1713	0.8366294
1714	0.83672
1715	0.8368111
1716	0.8369027
1717	0.8369951
1718	0.8370878
1719	0.8371814
1720	0.8372751
1721	0.8373696
1722	0.8374647
1723	0.8375601
1724	0.8376563
1725	0.837753
1726	0.8378499
1727	0.8379478
1728	0.8380459
1729	0.8381448
1730	0.838244
1731	0.8383439
1732	0.8384442
1733	0.8385451
1734	0.8386465
1735	0.8387484
1736	0.8388509
1737	0.8389539
1738	0.8390574
1739	0.8391612
1740	0.8392659
1741	0.839371
1742	0.8394765
1743	0.8395827
1744	0.8396891
1745	0.8397962
1746	0.8399038
1747	0.8400118
1748	0.8401206
1749	0.8402297
1750	0.8403393
